budget,id,popularity,release_date,revenue,runtime,title,vote_average
7000000,1359,13.686715,2000-04-13,34266564.0,102.0,American Psycho,7.3
30000000,4967,6.045585,2000-04-14,37036004.0,127.0,Keeping the Faith,5.9
3800000,10557,5.138367,1999-05-14,28200000.0,97.0,East Is East,6.5
1400000,26291,2.714993,1991-03-13,0.0,87.0,Shakes the Clown,5.5
6000000,10784,10.82887,1972-02-13,0.0,124.0,Cabaret,7.4
980000,10242,4.857003,1962-10-31,0.0,135.0,What Ever Happened to Baby Jane?,7.9
5500000,4825,4.860664,1955-11-03,0.0,150.0,Guys and Dolls,6.9
6500000,10518,6.006812,1976-10-05,21709020.0,125.0,Marathon Man,7.2
6000000,11977,10.451986,1980-07-25,39846344.0,98.0,Caddyshack,6.7
14000000,18041,8.25719,2000-04-21,5108820.0,90.0,Gossip,5.6
20000000,14736,5.733227,2000-04-21,27728118.0,124.0,Love & Basketball,7.5
62000000,3536,7.879924,2000-04-20,127666415.0,116.0,U-571,6.1
6000000,1443,10.505387,1999-04-21,10409377.0,97.0,The Virgin Suicides,7.1
20000000,10424,4.620936,1992-11-06,11390479.0,124.0,Jennifer Eight,5.8
3000000,40562,0.888545,2000-01-21,0.0,98.0,Committed,4.4
10000000,9456,6.311201,2000-10-31,0.0,102.0,The Crow: Salvation,4.9
83000000,889,6.053595,2000-04-28,59468275.0,90.0,The Flintstones in Viva Rock Vegas,4.4
15000000,10564,5.833133,2000-04-27,33771174.0,120.0,Where the Heart Is,6.9
7000000,15723,4.896026,2000-04-28,3728888.0,90.0,The Big Kahuna,6.8
2500000,452,9.174221,1998-04-28,7235.0,117.0,The Idiots,6.7
4000000,36234,0.966535,2000-03-22,0.0,97.0,Timecode,5.9
1000000,39283,0.293373,1993-05-21,1753979.0,83.0,Carnosaur,3.9
103000000,98,23.186667,2000-05-01,457640427.0,155.0,Gladiator,7.9
34000000,21311,2.767134,2000-05-05,0.0,114.0,I Dreamed of Africa,5.3
600000,11129,4.988283,1999-06-04,4000000.0,99.0,Human Traffic,6.8
3000000,16395,4.783203,1980-02-07,0.0,107.0,Inferno,6.6
160000,38925,1.391503,1974-05-01,4000000.0,86.0,The Lords of Flatbush,5.7
44000000,5491,5.276926,2000-05-10,21400000.0,118.0,Battlefield Earth,3.0
18000000,10560,10.491734,2000-05-12,17200925.0,115.0,Center Stage,6.8
3000000,23531,0.752852,2000-09-01,0.0,82.0,Whipped,3.1
2000000,10688,12.896203,2000-05-12,1568749.0,112.0,Hamlet,6.0
2111250,31516,3.446446,1949-12-08,0.0,98.0,On the Town,6.9
6000000,5683,11.461437,1985-07-26,40940662.0,90.0,Pee-wee's Big Adventure,6.6
25000000,12518,8.573348,1992-08-28,0.0,96.0,Honeymoon in Vegas,5.5
127500000,10567,9.998415,2000-05-19,354248063.0,82.0,Dinosaur,6.2
16000000,9285,8.00158,2000-05-19,119754278.0,93.0,Road Trip,5.9
2500000,21879,2.599219,1980-05-30,10000000.0,91.0,The Hollywood Knights,6.4
2000000,98502,0.228526,1997-09-17,458815.0,93.0,The Myth Of Fingerprints,3.4
125000000,955,18.97178,2000-05-24,546388105.0,123.0,Mission: Impossible II,5.9
55000000,8584,10.308442,2000-05-26,56932305.0,110.0,Shanghai Noon,6.2
30000,16093,9.505439,1962-09-26,0.0,78.0,Carnival of Souls,6.7
923000,962,6.202041,1925-06-25,2500000.0,95.0,The Gold Rush,7.7
1000000,5483,1.958345,1973-05-08,0.0,92.0,Lisa and the Devil,6.2
2000000,30588,6.466517,1947-04-11,0.0,124.0,Monsieur Verdoux,7.9
6500000,668,9.356264,1969-12-12,81974493.0,142.0,On Her Majesty's Secret Service,6.5
14000000,691,9.781451,1977-07-07,185438673.0,125.0,The Spy Who Loved Me,6.6
34000000,698,10.576273,1979-06-26,210308099.0,126.0,Moonraker,5.9
7000000,682,12.127492,1974-12-01,97572000.0,125.0,The Man with the Golden Gun,6.4
30000000,9600,7.978985,2000-05-31,173959438.0,98.0,Big Momma's House,5.6
4800000,2768,11.53267,1980-02-08,22743674.0,117.0,American Gigolo,5.9
6000000,10911,8.522673,1961-04-27,28900000.0,158.0,The Guns of Navarone,7.3
780000,26954,2.788831,1990-11-28,0.0,88.0,Puppet Master II,5.8
800000,26956,3.349812,1991-10-17,0.0,86.0,Puppet Master III Toulon's Revenge,6.0
25000000,23939,13.72021,1992-08-14,10736401.0,87.0,Stay Tuned,6.0
2600000,11072,13.233262,1974-02-07,119500000.0,93.0,Blazing Saddles,7.2
10000,985,7.871001,1977-03-19,7000000.0,89.0,Eraserhead,7.5
4000000,14002,9.925348,1992-09-15,0.0,96.0,Baraka,8.0
100000,21137,1.54682,1981-07-01,0.0,100.0,The Decline of Western Civilization,7.5
600000,938,13.295342,1965-12-18,15000000.0,132.0,For a Few Dollars More,7.8
1500000,11368,8.884,1984-09-07,0.0,97.0,Blood Simple,7.3
13000000,10875,4.343506,1989-10-13,0.0,114.0,The Fabulous Baker Boys,6.5
26000000,1551,11.890138,1990-08-09,61489265.0,115.0,Flatliners,6.3
4000000,10246,12.650546,1981-11-13,125728258.0,94.0,Porky's,6.1
6500000,19698,5.269838,1983-06-24,33759266.0,98.0,Porky's II: The Next Day,5.2
9000000,23919,3.208108,1985-03-22,20518905.0,92.0,Porky's 3: Revenge,5.0
2000000,26554,4.098849,1986-12-12,0.0,85.0,Class of Nuke 'Em High,5.7
35000000,169,11.736241,1990-11-20,57120318.0,108.0,Predator 2,6.0
27000000,865,9.389976,1987-11-13,38122105.0,101.0,The Running Man,6.4
22000000,9663,9.763928,1984-12-13,28744356.0,115.0,Starman,6.6
16000000,10128,15.133316,1988-10-07,32155047.0,91.0,Alien Nation,5.9
400000,9659,11.412619,1979-04-12,100000000.0,93.0,Mad Max,6.6
2000000,8810,11.189831,1981-12-24,24600832.0,95.0,Mad Max 2: The Road Warrior,7.3
12305523,9355,12.689648,1985-06-29,36230219.0,107.0,Mad Max Beyond Thunderdome,5.9
20000000,1727,8.300805,1990-05-18,0.0,110.0,Bird on a Wire,5.9
17000000,635,7.290872,1987-03-06,17185632.0,113.0,Angel Heart,7.0
17000000,10068,6.706262,1986-02-14,6735922.0,117.0,Nine 1/2 Weeks,5.8
15000000,11495,7.048087,1984-05-11,17080167.0,114.0,Firestarter,5.9
7000000,10117,14.054862,1988-02-12,20256975.0,96.0,Action Jackson,4.9
90000000,9679,14.091765,2000-06-09,237202299.0,118.0,Gone in Sixty Seconds,6.1
13000000,51333,5.867426,2000-03-31,299792.0,93.0,Love's Labour's Lost,5.4
3000000,31657,3.176733,1978-02-15,0.0,127.0,Coming Home,6.9
150000,17814,11.881808,1976-11-05,0.0,91.0,Assault on Precinct 13,7.1
5000000,11879,7.906537,1987-10-02,0.0,95.0,Near Dark,6.8
4000000,482,3.73688,1971-07-02,12121618.0,100.0,Shaft,6.5
1600000,592,13.245638,1974-04-07,4420000.0,113.0,The Conversation,7.5
3000000,31593,2.696125,1981-03-19,0.0,105.0,Cutter's Way,6.3
5500000,12611,11.844029,1978-03-10,24000000.0,118.0,The Fury,6.2
3000000,9040,12.842165,1973-12-05,29800000.0,129.0,Serpico,7.5
1821052,25364,11.046411,1951-06-29,1300000.0,111.0,Ace in the Hole,7.9
3000000,5121,4.506948,1974-04-05,12800000.0,110.0,The Sugarland Express,6.4
25000000,6978,11.109932,1986-05-30,11000000.0,99.0,Big Trouble in Little China,7.1
16000000,10571,10.070988,2000-06-16,20627372.0,94.0,Boys and Girls,5.4
46000000,479,7.420019,2000-06-15,107196498.0,99.0,Shaft,5.5
75000000,7450,7.515631,2000-06-16,36754634.0,94.0,Titan A.E.,6.3
3000000,31023,2.753674,1999-09-24,6000000.0,96.0,Butterfly,7.2
45000000,7443,11.834245,2000-06-21,224834564.0,84.0,Chicken Run,6.5
51000000,2123,9.95456,2000-06-22,149270999.0,116.0,"Me, Myself & Irene",6.1
110000000,2024,15.960788,2000-06-28,215294342.0,165.0,The Patriot,6.8
76000000,17711,11.880936,2000-06-30,35134820.0,88.0,The Adventures of Rocky & Bullwinkle,3.9
120000000,2133,18.911961,2000-03-15,325756637.0,130.0,The Perfect Storm,6.2
15000000,29946,1.637394,2000-05-14,0.0,130.0,The Golden Bowl,6.5
600000,11598,9.133988,1977-08-10,0.0,83.0,The Kentucky Fried Movie,6.4
35000000,9702,6.398031,1993-02-05,0.0,180.0,Bound by Honor,7.7
16400000,16820,3.186817,1991-04-16,0.0,108.0,F/X2,5.8
1500000,15379,6.241185,1984-11-16,22812411.0,101.0,Missing in Action,5.2
2410000,12764,9.110348,1985-03-01,10755447.0,100.0,Missing in Action 2: The Beginning,5.0
2500000,16094,2.291511,1990-03-09,26386000.0,100.0,House Party,6.1
68,20343,5.788405,1946-04-26,0.0,75.0,Make Mine Music,5.2
2000000,13757,6.771815,1948-05-27,0.0,72.0,Melody Time,6.3
2142000,494,1.424722,1973-06-14,1458000.0,112.0,Shaft in Africa,5.4
1978000,493,0.760855,1972-06-08,10000000.0,104.0,Shaft's Big Score!,6.1
65000000,4244,15.045725,2000-07-07,69700000.0,104.0,The Kid,6.0
19000000,4247,12.446738,2000-07-07,278019771.0,88.0,Scary Movie,6.0
1200000,20770,4.928139,1999-09-12,2600000.0,85.0,But I'm a Cheerleader,6.5
500000,20540,2.58471,1965-04-20,0.0,116.0,The Pawnbroker,7.3
8200000,1788,10.403992,1984-02-17,80035402.0,107.0,Footloose,6.4
6000000,32275,8.441279,1946-12-31,20400000.0,144.0,Duel in the Sun,6.2
75000000,36657,0.954467,2000-07-13,296339527.0,104.0,X-Men,6.8
15000000,36047,1.991904,2000-07-19,5217498.0,105.0,The In Crowd,4.7
100000000,2655,9.500497,2000-07-21,155464351.0,130.0,What Lies Beneath,6.3
30000000,12599,7.554848,1999-07-17,133949270.0,84.0,Pokémon: The Movie 2000,6.4
3000000,22167,1.088614,1981-04-10,0.0,145.0,Knightriders,6.5
7000000,18118,4.137836,1969-03-18,0.0,128.0,Mackenna's Gold,6.4
3500000,11940,3.502655,1977-07-15,16000000.0,113.0,Sinbad and the Eye of the Tiger,6.3
35000000,10276,11.787942,1991-05-17,63710000.0,100.0,What About Bob?,6.7
107,13783,6.313297,1980-05-15,0.0,107.0,Breaker Morant,7.2
2000000,11624,5.378481,1972-08-06,18016290.0,88.0,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6
3000000,11686,5.165666,1975-06-10,20173742.0,85.0,Love and Death,7.5
84000000,12107,6.671316,2000-07-27,123307945.0,106.0,Nutty Professor II: The Klumps,4.7
65000000,10641,7.420422,2000-08-11,0.0,103.0,Autumn in New York,5.7
45000000,6282,15.650836,2000-07-30,113916474.0,100.0,Coyote Ugly,5.8
95000000,9383,7.912103,2000-08-04,190213455.0,112.0,Hollow Man,5.6
65000000,5551,7.45761,2000-07-31,128884132.0,130.0,Space Cowboys,6.3
1500000,27723,3.898441,2000-08-06,0.0,95.0,Psycho Beach Party,6.0
10000000,2360,5.13955,2000-01-24,26330482.0,93.0,Saving Grace,6.3
62000,33468,2.131425,1962-02-25,0.0,82.0,The Brain That Wouldn't Die,4.4
6000000,33408,8.976337,1993-04-02,13609396.0,89.0,The Crush,5.5
4000000,11589,8.418662,1970-06-22,5200000.0,144.0,Kelly's Heroes,7.2
3000000,15158,8.733192,1988-07-08,7282851.0,97.0,Phantasm II,6.3
2500000,16139,4.401721,1994-05-06,0.0,91.0,Phantasm III: Lord of the Dead,5.6
650000,16146,7.590628,1998-07-31,0.0,90.0,Phantasm IV: Oblivion,4.9
3500000,26515,11.841506,1988-06-09,4385516.0,86.0,Pumpkinhead,5.9
350000,13567,6.224311,1983-11-18,0.0,85.0,Sleepaway Camp,6.1
30000000,39473,3.034244,1994-10-28,3180674.0,101.0,Silent Fall,5.2
40000000,10391,4.750291,2000-08-11,0.0,107.0,Bless the Child,4.9
10000000,14195,7.000983,2000-05-17,0.0,87.0,Cecil B. Demented,6.2
33000000,8843,13.234894,2000-08-17,104155843.0,107.0,The Cell,6.0
1000000,10643,2.80298,1999-12-11,10037390.0,107.0,Godzilla 2000,5.9
12000000,37136,15.698222,1988-12-02,78756177.0,85.0,The Naked Gun: From the Files of Police Squad!,7.1
23000000,37137,9.794569,1991-06-28,86930411.0,85.0,The Naked Gun 2½: The Smell of Fear,6.6
3100000,3110,6.63816,1953-04-23,20000000.0,118.0,Shane,7.3
3000000,14698,7.007423,1959-12-22,0.0,114.0,"Suddenly, Last Summer",7.0
35000000,9651,11.932675,1984-11-19,14296438.0,124.0,Supergirl,4.7
40000000,11398,9.800232,2000-08-23,30199105.0,117.0,The Art of War,5.6
28000000,1588,6.402888,2000-08-25,90449929.0,98.0,Bring It On,5.8
25000000,12211,11.430964,2000-09-01,15843608.0,87.0,Highlander: Endgame,4.4
24000000,10480,6.335925,2000-09-08,0.0,108.0,Nurse Betty,5.9
33000000,10685,6.173059,2000-09-08,0.0,96.0,The Watcher,5.0
8500000,1619,6.03633,2000-09-08,19125401.0,119.0,The Way of the Gun,6.4
60000000,786,9.086699,2000-09-15,47383689.0,122.0,Almost Famous,7.4
35000000,14805,3.155291,2000-09-14,0.0,119.0,Bait,6.1
25000000,10562,11.839267,2000-09-24,260562.0,110.0,Under Suspicion,6.4
14000000,12212,12.243528,2000-09-19,38574362.0,97.0,Urban Legends: Final Cut,4.4
8000000,14629,2.935127,2000-09-22,0.0,92.0,Woman on Top,5.5
12800000,16,10.684806,2000-05-17,40031879.0,140.0,Dancer in the Dark,7.7
1000000,22597,1.795849,2000-02-01,1744858.0,94.0,The Broken Hearts Club: A Romantic Comedy,6.3
30000000,10637,6.587726,2000-09-29,136706683.0,113.0,Remember the Titans,7.4
1000000,9003,10.81305,1987-09-11,14564027.0,94.0,Hellraiser,6.9
3000000,9064,8.541732,1988-12-23,12090735.0,97.0,Hellbound: Hellraiser II,6.3
5000000,11569,6.546551,1992-09-11,12534961.0,93.0,Hellraiser III: Hell on Earth,5.3
1580000,2160,3.013584,1961-07-12,7000000.0,105.0,Voyage to the Bottom of the Sea,5.4
5115000,2161,12.53841,1966-08-24,12000000.0,100.0,Fantastic Voyage,6.7
328000,10787,5.192905,1933-11-13,0.0,71.0,The Invisible Man,7.3
1500000,15855,3.658396,1943-08-27,0.0,92.0,Phantom of the Opera,5.6
5500000,20455,5.300501,2000-03-17,0.0,82.0,Digimon: The Movie,6.2
63600000,10461,6.047757,2000-10-06,19412993.0,102.0,Get Carter,4.8
1814462,1485,7.505268,1971-03-03,0.0,112.0,Get Carter,6.9
55000000,1597,14.178281,2000-10-06,330444045.0,108.0,Meet the Parents,6.6
4500000,641,6.874828,2000-10-27,7390108.0,102.0,Requiem for a Dream,7.9
10000000,10687,5.878885,2000-09-22,0.0,101.0,Tigerland,6.7
9000000,6521,15.072042,2000-10-13,0.0,126.0,The Contender,6.7
12000000,10763,6.761308,2000-09-13,0.0,121.0,Dr. T and the Women,4.6
3000000,100975,0.484849,1999-10-21,0.0,97.0,Just Looking,5.8
24000000,16888,3.755409,2000-10-13,13700000.0,84.0,The Ladies Man,5.7
750000,2134,12.054356,1960-08-17,0.0,103.0,The Time Machine,7.5
1000000,18498,4.734765,1984-11-08,35000000.0,81.0,Ghoulies,4.2
30,20367,3.392467,1945-11-30,0.0,67.0,Detour,7.3
5000000,71,12.158424,2000-05-18,110000000.0,110.0,Billy Elliot,7.4
48000000,1636,8.781588,2000-10-19,90383208.0,93.0,Bedazzled,5.6
40000000,10647,10.479723,2000-10-12,55707411.0,122.0,Pay It Forward,7.0
22000000,24100,9.41834,2000-10-27,13555988.0,95.0,The Little Vampire,6.0
65000000,10783,3.385585,2000-10-27,0.0,105.0,Lucky Numbers,4.9
92000000,4327,9.774985,2000-11-02,264105545.0,98.0,Charlie's Angels,5.6
80000000,4958,9.034884,2000-11-02,39459427.0,126.0,The Legend of Bagger Vance,6.4
85000000,9678,6.10979,2000-11-10,0.0,90.0,Little Nicky,5.2
32000000,11978,7.177649,2000-09-13,48814909.0,129.0,Men of Honor,7.0
80000000,8870,8.534176,2000-11-10,33463969.0,106.0,Red Planet,5.4
7200000,681,12.00491,1971-12-13,116019547.0,120.0,Diamonds Are Forever,6.3
82000000,8452,8.41311,2000-11-17,96085477.0,123.0,The 6th Day,5.7
35000000,10862,13.349518,2000-11-15,36779296.0,106.0,Bounce,5.5
123000000,8871,11.642462,2000-11-17,345141403.0,104.0,How the Grinch Stole Christmas,6.2
30,16340,5.568359,2000-09-14,103.0,78.0,Rugrats in Paris: The Movie,6.0
85000000,10481,7.668752,2000-10-07,183611771.0,100.0,102 Dalmatians,5.1
13500000,10876,5.387711,2000-11-22,7060876.0,124.0,Quills,6.8
75000000,9741,14.67855,2000-11-13,248118121.0,106.0,Unbreakable,6.9
17000000,146,19.944953,2000-10-01,213525736.0,120.0,"Crouching Tiger, Hidden Dragon",7.2
35000000,11849,4.884311,2000-12-08,15185241.0,107.0,Dungeons & Dragons,3.9
65000000,11983,9.508691,2000-12-08,0.0,135.0,Proof of Life,6.1
75000000,11678,6.548229,2000-12-08,215663859.0,124.0,Vertical Limit,5.9
25000000,2669,7.492912,1984-05-04,8613462.0,132.0,The Bounty,6.5
40000000,708,12.189038,1987-06-29,191185897.0,130.0,The Living Daylights,6.2
6000000,1857,6.759181,1986-08-08,5849647.0,84.0,The Transformers: The Movie,7.1
15000000,10673,11.672701,1987-12-10,43848069.0,126.0,Wall Street,7.0
14000000,2604,13.617646,1989-12-20,161001698.0,145.0,Born on the Fourth of July,6.7
4000000,10132,6.865513,1988-12-21,3468572.0,110.0,Talk Radio,6.7
20000000,11064,6.526379,1985-05-22,45833132.0,97.0,Brewster's Millions,6.5
10000000,107,14.014025,2000-09-01,83557872.0,103.0,Snatch,7.7
15000000,40820,5.764399,1988-10-07,21032267.0,123.0,Punchline,5.1
25000000,392,8.9256,2000-12-14,152500343.0,121.0,Chocolat,6.8
13000000,8859,10.890236,2000-12-15,73180723.0,83.0,"Dude, Where’s My Car?",5.3
100000000,11688,12.297375,2000-12-09,169327687.0,78.0,The Emperor's New Groove,7.2
6,12509,11.179864,2000-09-06,8.0,122.0,Pollock,6.6
70000000,3981,9.963079,2000-12-15,374111707.0,127.0,What Women Want,6.1
43000000,711,10.536255,2000-12-21,80049764.0,136.0,Finding Forrester,7.0
10000000,2046,7.886926,2000-12-22,12008642.0,111.0,The Gift,6.4
90000000,8358,21.296343,2000-12-22,429632142.0,143.0,Cast Away,7.5
60000000,5994,6.287072,2000-12-12,0.0,125.0,The Family Man,6.5
10000000,25520,2.492547,2000-09-23,5164404.0,140.0,The House of Mirth,6.4
45000000,1493,9.510762,2000-12-14,212000000.0,111.0,Miss Congeniality,6.1
26000000,134,12.434175,2000-08-30,71868327.0,106.0,"O Brother, Where Art Thou?",7.3
28000000,10577,6.000716,2000-12-22,33000337.0,99.0,Dracula 2000,4.6
57000000,21355,7.345133,2000-12-11,0.0,117.0,All the Pretty Horses,5.8
80000000,11973,10.204559,2000-12-24,34566746.0,145.0,Thirteen Days,6.9
48000000,1900,8.338222,2000-12-27,207515725.0,147.0,Traffic,6.9
8000000,10873,12.691457,2000-05-15,8279017.0,92.0,Shadow of the Vampire,6.6
4000000,31583,2.713132,1989-10-27,0.0,94.0,Kill Me Again,5.7
50000000,15739,8.997507,1982-06-18,57059003.0,127.0,Annie,6.2
10000000,15413,5.402262,1991-06-07,25196249.0,105.0,Don't Tell Mom the Babysitter's Dead,5.8
12000000,11209,4.73816,1960-10-23,7900000.0,167.0,The Alamo,6.5
6500000,13715,10.092348,1986-04-18,2347000.0,111.0,At Close Range,6.7
30000000,9989,8.142166,2001-01-12,18195610.0,108.0,Antitrust,5.8
13000000,9816,4.794088,2001-01-12,91038276.0,112.0,Save the Last Dance,6.3
1000000,20637,7.554807,2000-12-01,779137.0,88.0,Panic,6.8
35000000,5955,12.806634,2001-01-09,29400000.0,123.0,The Pledge,6.6
500000,22021,3.029275,1973-06-13,0.0,91.0,Coffy,7.2
500000,22048,8.094683,1974-04-05,0.0,94.0,Foxy Brown,6.4
11000000,16723,7.715908,2001-01-24,13276953.0,81.0,Sugar & Spice,5.7
35000000,2018,8.056016,2001-01-26,94728529.0,103.0,The Wedding Planner,5.4
3000000,10937,15.170192,1987-09-02,3221568.0,100.0,Barfly,7.3
20000000,96,9.200336,1987-05-18,299965036.0,100.0,Beverly Hills Cop II,6.1
15000000,90,8.503483,1984-11-29,316360478.0,105.0,Beverly Hills Cop,6.8
2000000,19933,6.649391,1987-07-09,0.0,90.0,The Brave Little Toaster,6.8
1800000,12919,9.104462,1987-08-14,31623833.0,94.0,Can't Buy Me Love,6.7
10000000,15785,2.849779,1987-11-12,14000.0,99.0,Cherry 2000,6.0
2,31701,2.478231,1988-01-01,0.0,110.0,Cop,6.6
14000000,31563,2.451513,1987-01-16,0.0,100.0,Critical Condition,6.2
35000000,10110,10.220906,1987-12-09,22238696.0,153.0,Empire of the Sun,7.3
3000000,18935,5.712291,1987-05-22,23509382.0,92.0,Ernest Goes to Camp,5.5
350000,764,10.421679,1981-10-15,29400000.0,85.0,The Evil Dead,7.3
55000000,12704,3.986985,1987-05-15,14375181.0,107.0,Ishtar,4.3
23000000,580,9.327986,1987-07-17,51881013.0,89.0,Jaws: The Revenge,3.5
1,13703,4.028679,1987-11-06,12396383.0,98.0,Less Than Zero,6.1
8500000,1547,9.099731,1987-07-31,32222567.0,97.0,The Lost Boys,6.8
6000000,10019,8.525782,1987-02-13,42721196.0,89.0,Mannequin,5.5
22000000,11649,7.106954,1987-08-07,17336370.0,106.0,Masters of the Universe,5.1
12000000,13509,7.075534,1987-08-14,3769990.0,82.0,The Monster Squad,6.8
14000000,24940,5.594987,2001-02-02,10424470.0,86.0,Head Over Heels,5.3
6,121091,0.646853,1999-05-16,0.0,110.0,Fever,6.0
8000000,318,4.938231,2000-02-09,0.0,122.0,The Million Dollar Hotel,5.9
87000000,9740,2.48875,2001-02-08,351692268.0,131.0,Hannibal,6.4
22000000,10878,8.526823,2001-02-09,19351569.0,90.0,Saving Silverman,5.4
35000000,7093,2.516301,2000-05-01,0.0,125.0,Vatel,6.0
10000000,19405,4.195694,2001-01-27,44460850.0,83.0,Recess: School's Out,6.6
40000000,1921,14.840318,2001-02-16,65754228.0,119.0,Sweet November,6.4
75000000,23685,8.893957,2001-02-23,5409517.0,93.0,Monkeybone,4.2
62000000,12138,4.76448,2001-02-23,18720175.0,125.0,3000 Miles to Graceland,5.8
57000000,6073,9.958406,2001-03-01,147845033.0,123.0,The Mexican,5.8
1900000,82103,1.075939,2000-08-17,2070806.0,104.0,"Me, You, Them",6.5
60000000,2749,12.149946,2001-03-01,56359980.0,120.0,15 Minutes,5.7
10000000,10050,7.867139,2001-03-08,0.0,87.0,Get Over It,5.5
20000000,2428,3.961342,1965-02-15,15473333.0,199.0,The Greatest Story Ever Told,6.5
3000000,22013,6.409512,1960-06-19,10400000.0,146.0,Elmer Gantry,7.3
4500000,43332,1.108485,1954-06-16,0.0,101.0,Demetrius and the Gladiators,6.4
10000000,62127,0.995584,1995-12-27,0.0,86.0,The Fantasticks,6.6
3000000,17965,9.468736,1971-05-18,0.0,94.0,The Abominable Dr. Phibes,6.9
2000000,14460,2.921405,1980-09-08,11000000.0,104.0,Battle Beyond the Stars,5.9
4000000,17466,13.90542,1990-09-14,16853487.0,93.0,Death Warrant,5.4
15000000,9594,6.600651,1991-07-31,30102717.0,110.0,Double Impact,5.3
23000000,2453,7.338188,1991-08-23,7434726.0,98.0,Harley Davidson and the Marlboro Man,6.1
7000000,33676,3.132019,1983-04-08,1246141.0,100.0,Losin' It,4.5
31000000,4587,5.55237,1990-12-14,35419397.0,110.0,Mermaids,6.5
15000000,11454,0.338943,1986-08-14,8620929.0,119.0,Manhunter,6.8
7920000,4192,11.162277,1978-10-06,14560084.0,140.0,Death on the Nile,6.7
19000000,21309,4.482439,1986-08-27,0.0,99.0,River's Edge,6.7
2900000,4985,9.460843,1974-08-21,43008075.0,121.0,The Longest Yard,6.4
1250000,23730,4.412794,1984-08-31,3412497.0,88.0,C.H.U.D.,5.3
68000000,853,10.704813,2001-03-13,96976270.0,131.0,Enemy at the Gates,7.2
50000000,10877,12.280827,2001-03-13,79958599.0,101.0,Exit Wounds,5.3
9000000,77,15.450789,2000-10-11,39723096.0,113.0,Memento,8.1
35000000,10833,9.515602,2001-03-23,0.0,123.0,Heartbreakers,5.8
25000000,20309,3.65507,2001-03-12,0.0,95.0,Say It Isn't So,4.8
23000000,12658,5.298111,2001-03-30,0.0,97.0,Someone Like You...,6.0
35000000,10054,9.576745,2001-03-18,147934180.0,88.0,Spy Kids,5.5
11000000,10646,4.63422,2001-03-30,23430766.0,95.0,Tomcats,4.9
21000000,2575,6.226933,2001-02-11,28008462.0,109.0,The Tailor of Panama,6.2
2000000,55,5.958138,2000-06-16,20908467.0,154.0,Amores perros,7.6
60000000,2043,13.214068,2001-04-06,105178561.0,104.0,Along Came a Spider,6.1
53000000,4133,12.332223,2001-04-04,83282296.0,124.0,Blow,7.4
